"","rhat","neff","mean","sd","X2.5.","X25.","X50.","X75.","X97.5."
"ln_RS[38]",1.00346746189388,3723.94345114134,-0.782755271819262,0.249549278515617,-1.22659678151018,-0.954808454093428,-0.800751011175488,-0.623947409021526,-0.25489676295628
"ln_RS[39]",1.00007481342622,4598.20669768417,-0.378057593081622,0.29153075314338,-0.91746322525662,-0.579682499279683,-0.390077112786549,-0.189018943083905,0.231521278060617
"ln_RS[40]",1.00014149612519,4434.76662839096,-0.399690594427158,0.420688292015985,-1.21686247066843,-0.680090123393481,-0.4161364889875,-0.124630582284162,0.47564391719554
"ln_RS[41]",1.00060012498814,4153.61501360941,-0.046556664943136,0.457365582791631,-0.935010796759838,-0.34039932299647,-0.0546939668406861,0.25108391642213,0.890438114359157
"lp_age[1]",1.00002335404498,4858.22664397527,-3.2363798374801,1.74784569127642,-6.91004671714521,-4.36417846375927,-3.15387490738638,-1.92719958875818,-0.227727218472388
"lp_age[2]",1.00064223816974,5000,-3.03865919490375,1.58183184562335,-6.75623138795803,-3.9355695014028,-2.8650688276935,-1.8777496763664,-0.402344550809496
"lp_age[3]",1.00030036200717,4837.17786690525,-7.86626323586211,1.63731628271265,-11.8617659605089,-8.69527069732115,-7.52796741466562,-6.68430869154521,-5.70330960613663
"lp_age[4]",0.999887512602709,5000,-4.03972719743667,1.32753397758228,-7.20204113317507,-4.76604089671647,-3.82360119973695,-3.07598303321521,-2.15309546184073
"lp_age[5]",1.00029819635113,4843.84767666591,-4.28723717537804,1.06938788439484,-7.02465553249782,-4.83539368056726,-4.07088645563661,-3.50565589682454,-2.85764713509237
"lp_age[6]",0.999671975045115,4813.3988632438,-4.90369713264398,0.969318161084382,-7.36372440859745,-5.39159072922732,-4.69200871697245,-4.18374937143918,-3.65889833789026
"lp_age[7]",0.999765739176022,4641.25660742092,-7.34222406486709,1.17187030701712,-10.3575812428991,-7.90150437795856,-7.0797479348027,-6.50184833625413,-5.87113213892403
"lp_age[8]",1.00051169483609,4765.96233560695,-9.83591857636613,1.33532523184937,-13.1354689483127,-10.494825786918,-9.53573359225072,-8.85918863997173,-8.13154233757496
"lp_age[9]",1.0000130178209,4293.07333017703,-8.97003616240705,1.35438704809003,-12.4731531277717,-9.62662812442483,-8.68698254609939,-7.97820240116462,-7.25108109837854
"lp_age[10]",0.999806248785489,4422.02334740667,-8.11476406968607,1.39132560053169,-11.5311409486411,-8.86769186638614,-7.83865746947157,-7.088277995122,-6.23766443373563
